id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:plant number (from tag or map),field:plant health condition,field:foliage - insect feeding,field:foliage - deformation,field:foliage health comments,field:woody tissue -  structural damage,field:woody tissue - signs of disease,field:woody tissue - insect activity,field:woody tissue - symptoms,field:woody tissues health comments,field:root collar - signs of disease,field:root collar health comments,field:critical root zone (within canopy drip line) - damage or concerns,field:other abnormalities comments,field:are baby redcedar trees present within sight?,field:brief tree health description,field:did the tree have any bark discoloration (eg. browning),field:dieback percent,field:evidence of wood borers or bark beetles?,field:leaf production or drop timing,field:location name - community spaces,field:location type - community spaces,field:most prevalent understory species,field:number of additional unhealthy trees (of same species) in area (within sight),field:optional - access to water,field:optional - estimated time spent to make this observation (# of minutes),field:optional - signs of sap sucker feeding?,field:optional - tree size,field:optional - what 'other factors' were observed?,"field:other factors - are there signs or symptoms of insect, diseases, or other damage?",field:percent canopy affected (%),field:powdery mildew - percent coverage,field:powdery mildew?,field:sample submitted to laboratory?,field:signs of sooty bark disease?,field:suspected phytophthora infection?,field:tree canopy symptoms,field:tree canopy symptoms - birch,field:tree canopy symptoms - maple,field:tree canopy symptoms - wrc - simplified,field:tree condition,field:tree diameter,field:tree diameter (inches),field:tree equity score,field:tree health condition,field:tree health issue,field:tree height total (ft),field:tree number,field:tree number (from google map) if applicable,field:urban tree health condition
367817701,0cb4a93c-5399-48b9-922f-d7a8e6119260,2026-06-02 11:42:19-07:00,2026-06-02,2026-06-02 18:42:19 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 18:59:09 UTC,2026-06-04 17:48:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/367817701,https://inaturalist-open-data.s3.amazonaws.com/photos/671743039/medium.jpg,,"","",0,0,false,3,"Puyallup, WA, US",47.1932234445,-122.3273768344,4,,,,4,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Populus trichocarpa,black cottonwood,Plantae,78699,WSUP 17-5,Poor,Low,Medium,,None,None,Other,None,,No Selection,,No Selection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367818310,bcffdcf7-4353-4ff1-9982-3a2112de9dbc,2026-06-02 11:50:52-07:00,2026-06-02,2026-06-02 18:50:52 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 19:01:10 UTC,2026-06-04 17:50:01 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367818310,https://inaturalist-open-data.s3.amazonaws.com/photos/671744019/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1932417649,-122.3274093049,9,,,,9,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Populus trichocarpa,black cottonwood,Plantae,78699,WSUP 17-4,Poor,Low,High,,Cracking,None,None,Epicormic shoots,,Girdling,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367820491,4ab05526-782d-4ec2-942f-29667fd54fec,2026-06-02 11:56:53-07:00,2026-06-02,2026-06-02 18:56:53 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 19:07:25 UTC,2026-06-04 17:51:21 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367820491,https://inaturalist-open-data.s3.amazonaws.com/photos/671747605/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1932074147,-122.3273932224,7,,,,7,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Populus trichocarpa,black cottonwood,Plantae,78699,WSUP 18-2,Poor,None,High,,None,None,None,None,,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367821299,bff74a99-8f57-4da3-b4fc-68045169513c,2026-06-02 12:02:39-07:00,2026-06-02,2026-06-02 19:02:39 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 19:10:03 UTC,2026-06-04 17:52:28 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367821299,https://inaturalist-open-data.s3.amazonaws.com/photos/671750401/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1931665821,-122.3273947292,7,,,,7,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Populus trichocarpa,black cottonwood,Plantae,78699,WSUP 17-2,Fair,Low,Low,,None,None,None,None,,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367824103,66cfa97f-cf8e-41ee-8c61-b35e478e975d,2026-06-02 12:07:03-07:00,2026-06-02,2026-06-02 19:07:03 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 19:19:26 UTC,2026-06-04 17:53:11 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/367824103,https://inaturalist-open-data.s3.amazonaws.com/photos/671755916/medium.jpg,,"","",0,0,false,3,"21st St NW, Puyallup, WA, US",47.1936716667,-122.3265616667,109,,,,109,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Populus trichocarpa,black cottonwood,Plantae,78699,WSUP 17-1,Poor,Low,Medium,,None,None,None,Excess Pitch or Sap,,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367825820,f9cfc8d0-d6ad-4092-a8ae-c242031ddd45,2026-06-02 12:11:32-07:00,2026-06-02,2026-06-02 19:11:32 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 19:24:47 UTC,2026-06-04 17:54:46 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367825820,https://inaturalist-open-data.s3.amazonaws.com/photos/671765881/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1932495665,-122.3274147246,7,,,,7,,,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,WSUP 3-3,Good,None,Low,minor amounts of foliage are yellowing,None,None,None,None,,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367829788,e794c513-0b02-4a39-a26c-f1f5d59915ae,2026-06-02 12:22:31-07:00,2026-06-02,2026-06-02 19:22:31 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 19:39:09 UTC,2026-06-04 17:56:05 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367829788,https://inaturalist-open-data.s3.amazonaws.com/photos/671765227/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1933034641,-122.3274388924,6,,,,6,,,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,WSUP 3-5,Fair,None,Low,Light yellowing of needles,None,None,None,None,,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367829919,b205c401-f192-43fa-b384-9c4f6e7f74c3,2026-06-02 12:26:06-07:00,2026-06-02,2026-06-02 19:26:06 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 19:39:35 UTC,2026-06-04 17:57:40 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367829919,https://inaturalist-open-data.s3.amazonaws.com/photos/671765456/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1932740004,-122.3274252208,9,,,,9,,,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,WSUP 3-4,Fair,None,Low,Some needles are browning/blackening,None,None,None,None,,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367830250,5a66d5cb-8600-4cf0-95cd-d62d9d9c9632,2026-06-02 12:15:01-07:00,2026-06-02,2026-06-02 19:15:01 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 19:40:33 UTC,2026-06-04 17:59:09 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367830250,https://inaturalist-open-data.s3.amazonaws.com/photos/671766077/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1932937246,-122.3274408996,5,,,,5,,,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,WSUP 3-2,Fair,None,Low,,Cracking,None,None,Bark Loss,,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367830390,ebf09fa5-bd6d-42a7-8ff7-b5380c89c85d,2026-06-02 12:16:45-07:00,2026-06-02,2026-06-02 19:16:45 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 19:40:55 UTC,2026-06-04 18:01:03 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367830390,https://inaturalist-open-data.s3.amazonaws.com/photos/671766299/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1932950561,-122.3274730784,8,,,,8,,,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,WSUP 3-1,Good,None,Low,Light yellowing of needles,None,None,None,None,,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367830466,dd65e5a7-7fd0-493d-af95-ae99886f7696,2026-06-02 12:19:23-07:00,2026-06-02,2026-06-02 19:19:23 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 19:41:15 UTC,2026-06-04 18:03:00 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367830466,https://inaturalist-open-data.s3.amazonaws.com/photos/671766495/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1931877842,-122.3275086601,92,,,,92,,,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,WSUP 3-6,Fair,None,Low,,Cracking,None,None,Bark Loss,,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367845446,da071cea-5b50-4422-8749-e928240a2b2f,2026-06-02 13:30:58-07:00,2026-06-02,2026-06-02 20:30:58 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 20:33:13 UTC,2026-06-04 18:04:22 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367845446,https://inaturalist-open-data.s3.amazonaws.com/photos/671794411/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1933414828,-122.3274304836,3,,,,3,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Fraxinus latifolia,Oregon Ash,Plantae,63878,WSUP 4-6,Fair,Low,None,,None,None,None,None,,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367846174,af536db0-b6e0-4d7f-b3ad-378b6e5a34e7,2026-06-02 13:34:57-07:00,2026-06-02,2026-06-02 20:34:57 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 20:36:36 UTC,2026-06-04 18:05:40 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367846174,https://inaturalist-open-data.s3.amazonaws.com/photos/671796216/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.19335198,-122.3273972552,5,,,,5,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Fraxinus latifolia,Oregon Ash,Plantae,63878,WSUP 4-5,Fair,Low,None,,None,None,None,None,,Other,Potential bark loss near root collar.,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367847480,c288d709-d55e-4f7e-8963-8fb4418d8e44,2026-06-02 13:37:19-07:00,2026-06-02,2026-06-02 20:37:19 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 20:40:30 UTC,2026-06-04 18:08:00 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367847480,https://inaturalist-open-data.s3.amazonaws.com/photos/671797951/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1934518986,-122.3274010657,6,,,,6,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Fraxinus latifolia,Oregon Ash,Plantae,63878,WSUP 4-4,Fair,Low,None,,None,None,None,Epicormic shoots,,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367848237,2881c361-38f7-46f9-b207-a81b2f1011f2,2026-06-02 13:40:41-07:00,2026-06-02,2026-06-02 20:40:41 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 20:43:27 UTC,2026-06-04 18:09:28 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367848237,https://inaturalist-open-data.s3.amazonaws.com/photos/671799515/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1933658849,-122.3274684795,4,,,,4,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Fraxinus latifolia,Oregon Ash,Plantae,63878,WSUP 4-3,Fair,Low,Low,,None,None,None,None,,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367849145,317e7fbd-bcfc-4ea1-8284-5bbfaaed1737,2026-06-02 13:44:08-07:00,2026-06-02,2026-06-02 20:44:08 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 20:47:26 UTC,2026-06-04 18:10:25 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367849145,https://inaturalist-open-data.s3.amazonaws.com/photos/671801188/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1933967191,-122.3274930884,9,,,,9,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Fraxinus latifolia,Oregon Ash,Plantae,63878,WSUP 4-2,Fair,Low,Low,,None,None,None,None,,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367849829,a64cae10-04b0-43e4-86b5-24d331be3f96,2026-06-02 13:48:10-07:00,2026-06-02,2026-06-02 20:48:10 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 20:50:23 UTC,2026-06-04 18:11:34 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367849829,https://inaturalist-open-data.s3.amazonaws.com/photos/671804811/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1934277494,-122.3274982494,6,,,,6,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Fraxinus latifolia,Oregon Ash,Plantae,63878,WSUP 4-1,Fair,Low,Low,,None,None,None,None,,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367851378,f557324e-14f2-4827-a17b-1e85b0fff294,2026-06-02 13:51:11-07:00,2026-06-02,2026-06-02 20:51:11 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 20:56:13 UTC,2026-06-04 18:12:55 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367851378,https://inaturalist-open-data.s3.amazonaws.com/photos/671805720/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1934543106,-122.3274413069,9,,,,9,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,Western Redcedar,Thuja plicata,western redcedar,Plantae,48252,WSUP 5-3,Poor,None,Medium,,Cracking,None,Exit/Entry Holes,Bark Loss,,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367852450,6606e490-099f-4701-b876-4c3dfd27672f,2026-06-02 13:55:22-07:00,2026-06-02,2026-06-02 20:55:22 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 21:00:32 UTC,2026-06-04 18:14:09 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367852450,https://inaturalist-open-data.s3.amazonaws.com/photos/671807873/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1934614404,-122.327447455,8,,,,8,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Thuja plicata,western redcedar,Plantae,48252,WSUP 5-2,Poor,None,Low,,Cracking,Oozing,Exit/Entry Holes,Excess Pitch or Sap,,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367853128,d0db74b1-ab0e-4238-97f8-75d11bad6092,2026-06-02 13:59:33-07:00,2026-06-02,2026-06-02 20:59:33 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 21:03:46 UTC,2026-06-04 18:15:32 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367853128,https://inaturalist-open-data.s3.amazonaws.com/photos/671809488/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1935370175,-122.3274878708,6,,,,6,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Thuja plicata,western redcedar,Plantae,48252,WSUP 5-1,Poor,None,None,,None,Lesions,None,Epicormic shoots,,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367856502,a4814b1d-a727-452c-a990-b12b3184edfa,2026-06-02 14:14:07-07:00,2026-06-02,2026-06-02 21:14:07 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-06-02 21:16:32 UTC,2026-06-02 21:17:27 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367856502,https://inaturalist-open-data.s3.amazonaws.com/photos/671815562/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1935087201,-122.3274027422,4,,,,4,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 6-6,Poor,Medium,Medium,"",No Selection,No Selection,No Selection,No Selection,"",No Selection,"",No Selection,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367857444,2d111d1a-7ba3-4709-a3ef-930522fed223,2026-06-02 14:16:47-07:00,2026-06-02,2026-06-02 21:16:47 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-06-02 21:19:35 UTC,2026-06-02 21:20:14 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367857444,https://inaturalist-open-data.s3.amazonaws.com/photos/671817223/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1935267182,-122.3274235709,4,,,,4,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 6-5,No Selection,No Selection,No Selection,"",No Selection,No Selection,No Selection,No Selection,"",No Selection,"",No Selection,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367858258,381105de-531d-49da-ac08-ba53c291daf4,2026-06-02 14:19:49-07:00,2026-06-02,2026-06-02 21:19:49 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-06-02 21:22:54 UTC,2026-06-02 21:23:36 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367858258,https://inaturalist-open-data.s3.amazonaws.com/photos/671818666/medium.jpg,,"","",0,0,true,3,"McElroy Pl, Puyallup, WA, US",47.1936152197,-122.3273430179,9,,,,9,,,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",,,,,WSUP 6-4,No Selection,No Selection,No Selection,"",No Selection,No Selection,No Selection,No Selection,"",No Selection,"",No Selection,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367859059,426cc988-6dbd-405f-9c76-463b2e1784d6,2026-06-02 14:25:47-07:00,2026-06-02,2026-06-02 21:25:47 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-06-02 21:26:43 UTC,2026-06-02 21:31:18 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367859059,https://inaturalist-open-data.s3.amazonaws.com/photos/671820650/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1933283333,-122.3261083333,252,,,,252,,,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",,,,,WSUP 6-3,No Selection,No Selection,No Selection,"",No Selection,No Selection,No Selection,No Selection,"",No Selection,"",No Selection,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367860311,56098c73-f5ec-45c8-9397-66af99ee1930,2026-06-02 14:28:19-07:00,2026-06-02,2026-06-02 21:28:19 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-06-02 21:31:19 UTC,2026-06-02 21:32:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/367860311,https://inaturalist-open-data.s3.amazonaws.com/photos/671822962/medium.jpg,,"","",0,0,false,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.19355,-122.32743,9,,,,9,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 6-2,No Selection,No Selection,No Selection,"",No Selection,No Selection,No Selection,No Selection,"",No Selection,"",No Selection,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367861872,37b4a77a-e1a9-4b63-9d2c-5b0a09950051,2026-06-02 14:30:52-07:00,2026-06-02,2026-06-02 21:30:52 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-06-02 21:37:36 UTC,2026-06-22 04:57:56 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/367861872,https://inaturalist-open-data.s3.amazonaws.com/photos/683936956/medium.jpg,,"","",0,0,false,3,"21st St NW, Puyallup, WA, US",47.19383,-122.3264416667,159,,,,159,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 6-1,No Selection,No Selection,No Selection,"",No Selection,No Selection,No Selection,No Selection,"",No Selection,"",No Selection,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367863582,d8e97a0a-b106-4839-a3a8-6cf553ee8a51,2026-06-02 14:00:58-07:00,2026-06-02,2026-06-02 21:00:58 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 21:44:40 UTC,2026-06-04 18:16:42 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367863582,https://inaturalist-open-data.s3.amazonaws.com/photos/671830310/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1934961937,-122.3274325237,8,,,,8,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Thuja plicata,western redcedar,Plantae,48252,WSUP 5-6,Poor,None,Low,,Cracking,Split Bark,None,Epicormic shoots,,Girdling,Possible girdling.,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367864431,50228bdd-286a-4e4e-99c4-e7df36599337,2026-06-02 14:06:37-07:00,2026-06-02,2026-06-02 21:06:37 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 21:47:14 UTC,2026-06-04 18:18:55 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367864431,https://inaturalist-open-data.s3.amazonaws.com/photos/671831523/medium.jpg,,"","",0,0,true,3,"McElroy Pl, Puyallup, WA, US",47.1934512465,-122.3274191743,4,,,,4,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Thuja plicata,western redcedar,Plantae,48252,WSUP 5-5,Poor,None,Low,,Cracking,Other,None,Excess Pitch or Sap,,Girdling,possible girdling,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367865165,58f882d3-06d8-47b5-a0dc-8f47ea5e6913,2026-06-02 14:10:14-07:00,2026-06-02,2026-06-02 21:10:14 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 21:48:48 UTC,2026-06-04 18:19:13 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367865165,https://inaturalist-open-data.s3.amazonaws.com/photos/671832334/medium.jpg,,"","",0,0,true,3,"McElroy Pl, Puyallup, WA, US",47.1935673701,-122.326606156,31,,,,31,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Thuja plicata,western redcedar,Plantae,48252,WSUP 5-4,Dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367865407,f34b9419-f1b8-466e-8a85-660e3bda7d73,2026-06-02 14:40:34-07:00,2026-06-02,2026-06-02 21:40:34 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 21:49:24 UTC,2026-06-04 18:20:39 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367865407,https://inaturalist-open-data.s3.amazonaws.com/photos/671832774/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.193573825,-122.327402019,3,,,,3,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Prunus emarginata,Bitter cherry,Plantae,63905,WSUP 7-6,Fair,Low,Low,,None,Other,None,Bark Loss,,None,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367866804,a9d35cb4-8f54-47b6-a253-e6502abfad53,2026-06-02 14:44:33-07:00,2026-06-02,2026-06-02 21:44:33 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 21:54:51 UTC,2026-06-04 18:21:01 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367866804,https://inaturalist-open-data.s3.amazonaws.com/photos/671835947/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1936074856,-122.3274171786,5,,,,5,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Prunus emarginata,Bitter cherry,Plantae,63905,WSUP 7-5,Dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367867169,88195594-6709-4c4e-9099-c4cd5e00785a,2026-06-02 14:48:09-07:00,2026-06-02,2026-06-02 21:48:09 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-06-02 21:56:07 UTC,2026-06-04 18:32:48 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367867169,https://inaturalist-open-data.s3.amazonaws.com/photos/671837429/medium.jpg,,"","",0,0,true,3,"Washington State University - Puyallup Research and Extension Center, Puyallup, WA, US",47.1936543787,-122.327383477,6,,,,6,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Prunus emarginata,Bitter cherry,Plantae,63905,WSUP 7-6,Dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
